Dataset,0.2,0.5,0.8,1.0,Best_SlowStart
100mb,63.891304347826086,74.0952380952381,56.375,67.4390243902439,0.5
500mb,82.11851851851851,77.22377622377623,75.56834532374101,78.97014925373135,0.2
1G,96.66120218579235,94.68449197860963,92.51977401129943,88.95744680851064,0.2
5G,98.21629213483146,84.15058823529412,68.43648473034438,87.90211433046203,0.2
